EHDSDischargeReport; body.admissionEvaluation.functionalStatus; 0..1; Functional status can be assessed in several different ways, usually with a focus on the person’s abilities to perform basic activities of daily living (ADL), which include basic self-care such as bathing, feeding, and toileting and instrumental activities of daily living (IADL), which includes activities such as cooking, shopping, and managing one’s own affairs.For details see: https://paciowg.github.io/functional-status-ig/; Base;   ; Section: Functional status 
EHDSDischargeReport; body.admissionEvaluation.functionalStatus.narrative; 0..1; Narrative, potentially formatted, content of the section; string;   ; Narrative, potentially formatted, content of the section 
EHDSDischargeReport; body.admissionEvaluation.functionalStatus.functionalStatusAssessment; 0..*; An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being; EHDSFunctionalStatus;   ; An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being 
EHDSDischargeReport; body.patientHistory; 0..1; Section: Patient health history (anamnesis).; Base;   ; Section: Patient health history (anamnesis). 
EHDSDischargeReport; body.patientHistory.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.; string;   ; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided. 
EHDSDischargeReport; body.patientHistory.medicalHistory; 1..1; Medical history subsection.; Base;   ; Medical history subsection. 
EHDSDischargeReport; body.patientHistory.medicalHistory.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.; string;   ; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided. 
EHDSDischargeReport; body.patientHistory.medicalHistory.pastProblems; 1..*; A list of conditions of a patient that the patient suffered in the past or still suffers. Unlike diagnostic summary, medical history is not only a list of problems, but could contain broader description of the condition and its progress, details about treatment including medication and patient response to treatment. Past problem section (unlike the same section of the patient summary) should include only conditions that are important for continuity of care. This section, if provided, complements the diagnostic summary section of the discharge report.; EHDSCondition;   ; Past problems 
EHDSDischargeReport; body.patientHistory.medicalHistory.devicesAndImplants; 1..*; Devices and implants in patient anamnesis. Negative statement must be explicitly stated.; EHDSDeviceUse;   ; Devices and Implants 
EHDSDischargeReport; body.patientHistory.medicalHistory.historyOfProcedures; 0..*; Historical procedures performed on or for a patient, relevant for the current encounter.Examples include surgical procedures, diagnostic procedures, endoscopic procedures, biopsies, counselling, physiotherapy, personal support services, adult day care services, etc.; EHDSProcedure;   ; History of procedures 
EHDSDischargeReport; body.patientHistory.medicalHistory.vaccination; 0..*; Vaccination history of the patient.; EHDSImmunisation;   ; Vaccination history of the patient. 
EHDSDischargeReport; body.patientHistory.medicalHistory.epidemiologicalHistory; 0..1; Travel history and infectious contacts; Base;   ; Epidemiological history 
EHDSDischargeReport; body.patientHistory.medicalHistory.epidemiologicalHistory.infectiousContacts; 0..*; Infectious contacts of the patient; EHDSInfectiousContact;   ; Infectious contacts of the patient 
EHDSDischargeReport; body.patientHistory.medicalHistory.epidemiologicalHistory.travelHistory; 0..*; Travel history reported by the patient. Multiple records could be provided.; EHDSTravelHistory;   ; Travel history reported by the patient. Multiple records could be provided. 
EHDSDischargeReport; body.patientHistory.medicalHistory.pregnancyHistory; 0..1; To present the current health state of the patient with respect to pregnancy and to provide chronological and outcome information about past pregnancies.; Base;   ; Section: Pregnancy history 
EHDSDischargeReport; body.patientHistory.medicalHistory.pregnancyHistory.currentPregnancyStatus; 0..1; Current state of the pregnancy at the date the observation was made, e.g. pregnant, not pregnant, unknown.; EHDSCurrentPregnancy;   ; Current pregnancy status 
EHDSDischargeReport; body.patientHistory.medicalHistory.pregnancyHistory.previousPregnanciesStatus; 0..1; Overall status of previous pregnancies, including 
    — Yes, previous pregnancies 
    — No, previous pregnancies 
    — Unknown; CodeableConcept;   ; Overall status of previous pregnancies 
EHDSDischargeReport; body.patientHistory.medicalHistory.pregnancyHistory.previousPregnancies; 0..*; Information about previous pregnancies, including outcomes and number of children/fetuses in each pregnancy.; EHDSPregnancyHistory;   ; History of previous pregnancies 
EHDSDischargeReport; body.patientHistory.familyHistorySection; 0..1; Relevant family history section.; Base;   ; Family history section 
EHDSDischargeReport; body.patientHistory.familyHistorySection.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.; string;   ; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided. 
EHDSDischargeReport; body.patientHistory.familyHistorySection.familyHistory; 0..*; Information about serious illnesses in close blood relatives with known or suspected genetic potential or with possible impact on patient care.; EHDSFamilyMemberHistory;   ; Family history 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth; 0..1; Information about social determinants of health.; Base;   ; Social determinants of health 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.; string;   ; Sub-section narrative 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.participationInSociety; 0..1; Participation in society details.; Base;   ; Participation in society 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.participationInSociety.workSituation; 0..1; Work Situation describes the extent to which and in what way the patient participates in the workforce. Work is meant in the broadest sense of the word: activities that contribute to the person themselves, their environment or society. This includes both paid and unpaid work.; string;   ; Work situation 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.participationInSociety.hobby; 0..1; An activity the patient enjoys doing in their free time.; string;   ; An activity the patient enjoys doing in their free time. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.participationInSociety.socialNetwork; 0..1; A description of the patient’s social network, such as family, neighbours and friends.; string;   ; Social network 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.educationSection; 0..1; Information about patient education level.; Base;   ; Education section 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.educationSection.educationLevel; 0..1; Indication of the highest level of education achieved.; CodeableConcept; hl7:v3.EducationLevel (preferred)  ; Education level 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.educationSection.comment; 0..1; If deemed relevant, a specification of the degree program can be provided by means of an explanation (e.g.: patient is in medical school).; string;   ; If deemed relevant, a specification of the degree program can be provided by means of an explanation (e.g.: patient is in medical school). 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.livingSituation; 0..1; Living situation - household type and other related living situation information.; Base;   ; Living situation - household type and other related living situation information. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.livingSituation.houseType; 0..1; Type of home the patient lives in.; CodeableConcept; SNOMED CT (preferred)  ; Type of home the patient lives in. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.livingSituation.homeAdaption; 0..*; Home adaptions present in the home that have been made in the context of the illness or disability to make the functioning of the patient safer and more comfortable and to enable independent living. Multiple data elements could be provided.; CodeableConcept; SNOMED CT (preferred)  ; Home adaptions present in the home that have been made in the context of the illness or disability to make the functioning of the patient safer and more comfortable and to enable independent living. Multiple data elements could be provided. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.livingSituation.livingConditions; 0..*; Living conditions that affect the accessibility of the home or the stay in the home.; CodeableConcept; SNOMED CT (preferred)  ; Living conditions that affect the accessibility of the home or the stay in the home. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation; 0..1; Family situation; Base;   ; Family situation 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.comment; 0..1; Comment on the family situation.; string;   ; Comment on the family situation. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.familyComposition; 0..1; The family composition describes the patient’s home situation and the form of cohabitation. A family can consist of one or more people.; CodeableConcept; SNOMED CT (preferred)  ; Family composition 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.maritalStatus; 0..1; Person’s marital status according to the terms and definition in the national civil code.; CodeableConcept; hl7:marital-status (preferred)  ; Person’s marital status according to the terms and definition in the national civil code. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildren; 0..1; The number of children the patient has. Children in the context of this information model include step children, foster children, biological and adopted children.; Quantity;   ; Number of children 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.numberOfChildrenAtHome; 0..1; Number of children living at home with the patient.; Quantity;   ; Number of children living at home with the patient. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails; 0..*; Child details (age, co-living status and comment).; Base;   ; Child details (age, co-living status and comment). 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.livingAtHome; 0..1; Living at home. An indication stating whether the child lives at home.; boolean;   ; Living at home. An indication stating whether the child lives at home. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.dateOfBirth; 0..1; Child’s date of birth.; date;   ; Child’s date of birth. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.childDetails.comment; 0..1; A comment on the child's family situation.; string;   ; A comment on the child's family situation. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.familySituation.careResponsibility; 0..*; Care responsibility. The activities the patient carries out to care for a dependent family member.; CodeableConcept; SNOMED CT (preferred)  ; Care responsibility. The activities the patient carries out to care for a dependent family member. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.useOfSubstances; 0..1; Information about use and/or abuse of specific substances.; Base;   ; Use of substances 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.; string;   ; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.alcoholUse; 0..*; Alcohol consumption by the patient. Multiple records on alcohol use could be provided.; EHDSSubstanceUse;   ; Alcohol consumption by the patient. Multiple records on alcohol use could be provided. 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.tobaccoUse; 0..*; Represent smoking or tobacco habits. Multiple records on tobacco use could be provided.; EHDSSubstanceUse;   ; Tobacco use 
EHDSDischargeReport; body.patientHistory.socialDeterminantsOfHealth.useOfSubstances.drugConsumption; 0..*; Consumption of drugs and other substances (in terms of abuse).; EHDSSubstanceUse;   ; Consumption of drugs and other substances (in terms of abuse). 
EHDSDischargeReport; body.courseOfEncounter; 1..1; Course of inpatient or outpatient encounter.; Base;   ; Course of inpatient or outpatient encounter. 
EHDSDischargeReport; body.courseOfEncounter.diagnosticSummary; 1..1; The diagnostic summary differentiates, in accordance with the international recommendation, between problems treated during hospital stay and other (untreated) problems. Treated problems are problems that were the subject of diagnostics, therapy, nursing, or (continuous) monitoring during the hospitalisation. Furthermore problems could be divided into three categories: problems present on admission (POA), conditions acquired during hospital stay (HAC) and problems that cannot be classified as being of any of the two (N/A). The diagnostic summary contains all conditions as they were recognised at the end of hospitalisation, after all examinations. This section contains concise, well specified, codeable, summary of problems. Problems are ordered by importance (main problems first) during hospital stay. Description of the problem might be completed with additional details in the medical history section and/or in the Synthesis section.; Base;   ; Diagnostic summary. All problems/diagnoses that affect care during the inpatient case or are important to be recorded to ensure continuity of care. 
EHDSDischargeReport; body.courseOfEncounter.diagnosticSummary.narrative; 0..1; Problem specification in narrative form.; string;   ; Problem specification in narrative form. 
EHDSDischargeReport; body.courseOfEncounter.diagnosticSummary.problemDetails; 0..*; Problems that were treated or affected provisioning of care (diagnostics, therapy, nursing, monitoring) during the encounter. At least one problem should be marked as treated. Other problems are recorded only if they are important for continuity of care (after discharge).; Base;   ; Problems that were treated or affected provisioning of care (diagnostics, therapy, nursing, monitoring) during the encounter. At least one problem should be marked as treated. Other problems are recorded only if they are important for continuity of care (after discharge). 
EHDSDischargeReport; body.courseOfEncounter.diagnosticSummary.problemDetails.presentOnAdmission; 1..1; Category of the problem allows flagging for conditions acquired during encounter.; CodeableConcept;   ; Whether the condition was present on admission or acquired during encounter 
EHDSDischargeReport; body.courseOfEncounter.diagnosticSummary.problemDetails.treatmentClass; 1..1; Class of the problem (treated, other) in relation to the encounter.; CodeableConcept;   ; Class of the problem (treated, other) in relation to the encounter. 
EHDSDischargeReport; body.courseOfEncounter.diagnosticSummary.problemDetails.problem; 1..1; Problem details include code that identifies problem, specification of the body structure, laterality, and other aspects of the problem.; EHDSCondition;   ; Problem details include code that identifies problem, specification of the body structure, laterality, and other aspects of the problem. 
EHDSDischargeReport; body.courseOfEncounter.significantProcedures; 0..1; Significant surgical and non-surgical procedures performed during encounter which are significant for continuity of care, e.g. surgeries and other instrumental interventions (endoscopic, intravascular), chemotherapy, radiotherapy, purification methods (dialysis, hemoperfusion), circulation support methods (counterpulsation, etc.), administration of blood derivatives or others. This section does not include purely diagnostic procedures (MRI, CT, etc.). If no significant performance has been performed, this fact must be explicitly stated using the IPS Absent and Unknown Data.; Base;   ; Significant procedures section 
EHDSDischargeReport; body.courseOfEncounter.significantProcedures.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.; string;   ; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided. 
EHDSDischargeReport; body.courseOfEncounter.significantProcedures.procedureEntry; 0..*; Structured procedure entry.; EHDSProcedure;   ; Structured procedure entry. 
EHDSDischargeReport; body.courseOfEncounter.medicalDevicesAndImplants; 1..1; Implants and used medical devices that affected or may affect the provision of health services (diagnosis and treatment). Also medical devices explanted, or its use was stopped during encounter. If the section is blank, the reason must be explicitly stated using the IPS Absent and Unknown Data coding system; Base;   ; Medical devices and implants section 
EHDSDischargeReport; body.courseOfEncounter.medicalDevicesAndImplants.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.; string;   ; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided. 
EHDSDischargeReport; body.courseOfEncounter.medicalDevicesAndImplants.medicalDevicesAndImplants; 1..*; Medical devices and implants; EHDSDeviceUse;   ; Medical devices and implants 
EHDSDischargeReport; body.courseOfEncounter.pharmacotherapy; 0..1; Selected drug treatment during encounter. Medicinal products that were administered during encounter and whose administration has already been discontinued before discharge. Only products which are important for continuity of care (antibiotics other than completely routine, corticosteroids in high doses, etc.) will be listed. Products which administration will continue after discharge will be also recorder in the Medication summary section. Medicinal products, the administration of which was started during encounter, but is also recommended after discharge, will be listed in the summary table in the recommendation section.; Base;   ; Pharmacotherapy section 
EHDSDischargeReport; body.courseOfEncounter.pharmacotherapy.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.; string;   ; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided. 
EHDSDischargeReport; body.courseOfEncounter.pharmacotherapy.pharmacotherapy; 0..*; Pharmacotherapy structured entry.; EHDSMedicationStatement;   ; Pharmacotherapy structured entry. 
EHDSDischargeReport; body.courseOfEncounter.significantObservationResults; 0..1; Results of significant functional, diagnostic, and imaging examinations to ensure continuity of care, performed during encounter. Results of examinations ordered but not yet delivered should be presented separately from results already delivered.; Base;   ; Significant Observation Results 
EHDSDischargeReport; body.courseOfEncounter.significantObservationResults.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided.; string;   ; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative subsection elements should be provided. 
EHDSDischargeReport; body.courseOfEncounter.significantObservationResults.significantObservationResult[x]; 0..*; Structured significant observation entry.; EHDSObservation;   ; Significant Observation Result 
EHDSDischargeReport; body.courseOfEncounter.significantObservationResults.significantObservationResult[x]; 0..*; Structured significant observation entry.; EHDSLaboratoryObservation;   ; Significant Observation Result 
EHDSDischargeReport; body.courseOfEncounter.synthesis; 1..1; This section provides clinical synthesis (e.g. description of reasons and course of encounter) clustered by managed conditions, Clinical synthesis may include clinical reasoning (differential diagnostics, explanation of clinical context) in clinically complex conditions.; Base;   ; Synthesis 
EHDSDischargeReport; body.courseOfEncounter.synthesis.problemSynthesis; 1..*; Summary description of the reason and course of hospitalisation for a specific problem.; string;   ; Summary description of the reason and course of hospitalisation for a specific problem. 
EHDSDischargeReport; body.courseOfEncounter.synthesis.clinicalReasoning; 0..1; The clinical summary can be concluded with a clinical consideration (diff. diagnosis, explanation of context, etc.) for clinically complex conditions.; string;   ; Clinical reasoning 
EHDSDischargeReport; body.dischargeDetails; 1..1; Structured information should be provided, however if not available, at least a section narrative should be present.; Base;   ; Discharge details 
EHDSDischargeReport; body.dischargeDetails.narrative; 0..1; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative sub-section elements should be provided.; string;   ; Narrative content of the section. This narrative shell containing either summary narrative description of all subsections, or similar narrative sub-section elements should be provided. 
EHDSDischargeReport; body.dischargeDetails.objectiveFindings; 0..1; Sub-section with objective findings.; Base;   ; Objective findings 
EHDSDischargeReport; body.dischargeDetails.objectiveFindings.narrative; 0..1; Narrative content of the section.; string;   ; Narrative content of the section. 
EHDSDischargeReport; body.dischargeDetails.objectiveFindings.anthropometricObservations; 0..*; Anthropometric observations, such as body weight and height of the patient, BMI, circumference of head, waist, hip, limbs and skin fold thickness.; EHDSObservation;   ; Anthropometric observations, such as body weight and height of the patient, BMI, circumference of head, waist, hip, limbs and skin fold thickness. 
EHDSDischargeReport; body.dischargeDetails.objectiveFindings.vitalSigns; 0..*; Vital signs observations. Mandatory: pulse rate, respiratory rate, systolic and diastolic blood pressure with site information, optional: 02 saturation; EHDSObservation;   ; Vital signs observations. Mandatory: pulse rate, respiratory rate, systolic and diastolic blood pressure with site information, optional: 02 saturation 
EHDSDischargeReport; body.dischargeDetails.objectiveFindings.physicalExamination; 0..*; Physical examination is the process of evaluating objective anatomical findings. It is typically the first diagnostic measure performed after taking the patient's history, which allows an initial assessment of symptoms and is useful for determining the differential diagnoses and further steps. Physical examination can be performed through observation, palpation, percussion, and auscultation.; EHDSObservation;   ; Physical examination 
EHDSDischargeReport; body.dischargeDetails.functionalStatus; 0..1; Functional status can be assessed in several different ways, usually with a focus on the person’s abilities to perform basic activities of daily living (ADL), which include basic self-care such as bathing, feeding, and toileting and instrumental activities of daily living (IADL), which includes activities such as cooking, shopping, and managing one’s own affairs.For details see: https://paciowg.github.io/functional-status-ig/; Base;   ; Section: Functional status 
EHDSDischargeReport; body.dischargeDetails.functionalStatus.narrative; 0..1; Narrative, potentially formatted, content of the section; string;   ; Narrative, potentially formatted, content of the section 
EHDSDischargeReport; body.dischargeDetails.functionalStatus.functionalStatusAssessment; 0..*; An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being; EHDSFunctionalStatus;   ; An individual's ability to perform normal daily activities required to meet basic needs, fulfil usual roles and maintain health and well-being 
EHDSDischargeReport; body.dischargeDetails.medicationSummary; 0..1; Medication summary. Summary information on the medication recommended for the period after discharge, indicating whether the medication is changed or newly started. Compared to previous practices, the overview is supplemented with medication that has been discontinued.; Base;   ; Medication summary. Summary information on the medication recommended for the period after discharge, indicating whether the medication is changed or newly started. Compared to previous practices, the overview is supplemented with medication that has been discontinued. 
EHDSDischargeReport; body.dischargeDetails.medicationSummary.narrative; 0..1; Narrative content of the section.; string;   ; Narrative content of the section. 
EHDSDischargeReport; body.dischargeDetails.medicationSummary.entry; 0..*; Structured medication entry; Base;   ; Structured medication entry 
EHDSDischargeReport; body.dischargeDetails.medicationSummary.entry.medicationUse; 1..1; Details about medication and dosaging; EHDSMedicationStatement;   ; Details about medication and dosaging 
EHDSDischargeReport; body.dischargeDetails.medicationSummary.entry.daysSupplied; 0..1; Supply is intended to either hand over the medicine or write out a prescription. A 0 value indicates that the patient has not been provided with the drug (e.g. if the patient has a sufficient supply of the drug); Quantity;   ; Number of days for which the patient was provided with the drug at the time of discharge 
EHDSDischargeReport; body.dischargeDetails.carePlan; 0..*; Care plan and other recommendations after discharge section.; Base;   ; Care plan and other recommendations after discharge. 
EHDSDischargeReport; body.dischargeDetails.carePlan.narrative; 0..1; Narrative content of the section.; string;   ; Narrative content of the section. 
EHDSDischargeReport; body.dischargeDetails.carePlan.carePlan; 0..*; Structured care plan after discharge. Multiple care plans could be provided.; EHDSCarePlan;   ; Structured care plan after discharge. Multiple care plans could be provided. 
EHDSDischargeReport; body.dischargeDetails.carePlan.otherRecommendations; 0..1; Other recommendations (advice) after discharge. E.g., recommendation to suggest hip replacement, reduce number of cigarettes, stop smoking, increase physical exercises, etc.; string;   ; Other recommendations (advice) after discharge. E.g., recommendation to suggest hip replacement, reduce number of cigarettes, stop smoking, increase physical exercises, etc. 
EHDSDischargeReport; attachments[x]; 0..*; Report attachments data elements; EHDSAttachment;   ; Report attachments data elements 
EHDSDischargeReport; attachments[x]; 0..*; Report attachments data elements; EHDSMedia;   ; Report attachments data elements 
EHDSDispenseDecline; ; 0..*; Explicit statement about declining the dispense request (prescription), usually recorded in order to communicate the issue back to the prescriber. Reasons for declining a dispense may vary, but typically this statement is only sent when a following action is expected on the prescriber’s side (cancelling or changing the problematic prescription or the whole treatment).; ;   ; Medication dispense decline model 
EHDSDispenseDecline; header; 1..1; Common header for all patient-related data; Base;   ; Common header for all patient-related data 
EHDSDispenseDecline; header.subject; 1..1; Patient/subject information; EHDSPatient;   ; Subject 
EHDSDispenseDecline; header.identifier; 0..*; Business identifier for the object; Identifier;   ; Business identifier for the object 
EHDSDispenseDecline; header.authorship; 1..*; Resource authoring details; Base;   ; Authorship 
EHDSDispenseDecline; header.authorship.author[x]; 1..1; Author(s) by whom the resource was/were authored. Multiple authors could be provided.; EHDSHealthProfessional;   ; Author 
EHDSDispenseDecline; header.authorship.author[x]; 1..1; Author(s) by whom the resource was/were authored. Multiple authors could be provided.; EHDSOrganisation;   ; Author 
EHDSDispenseDecline; header.authorship.author[x]; 1..1; Author(s) by whom the resource was/were authored. Multiple authors could be provided.; EHDSDevice;   ; Author 
EHDSDispenseDecline; header.authorship.datetime; 1..1; Date and time of the issuing the document/resource by its author.; dateTime;   ; Date and time of authoring/issuing 
EHDSDispenseDecline; header.lastUpdate; 0..1; Date and time of the last update to the document/information; dateTime;   ; Date and time of the last update to the resource 
EHDSDispenseDecline; header.status; 1..1; Status of the resource; CodeableConcept;   ; Status of the resource 
EHDSDispenseDecline; header.statusReason[x]; 1..1; Reason for the current status of the resource.; CodeableConcept;   ; Reason for not dispensing the medication 
EHDSDispenseDecline; header.statusReason[x]; 1..1; Reason for the current status of the resource.; string;   ; Reason for not dispensing the medication 
EHDSDispenseDecline; header.language; 0..1; Language in which the resource is written. Language is expressed by the IETF language tag.; CodeableConcept; BCP 47 (preferred)  ; Language 
EHDSDispenseDecline; header.version; 0..1; Business version of the resource.; string;   ; Version 
EHDSDispenseDecline; presentedForm; 0..*; A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document; EHDSAttachment;   ; A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document 
EHDSDispenseDecline; relatedRequest; 1..*; The single-item prescription or prescription line item that was declined by the dispenser. [Used for searching]; EHDSMedicationPrescription;   ; The single-item prescription or prescription line item that was declined by the dispenser. [Used for searching] 
EHDSDispenseDecline; comment; 0..1; Additional information about why the dispensation was declined.; string;   ; Additional information about why the dispensation was declined. 
EHDSDocument; ; 0..*; EHDS refined base model for common document data elements, including the common header. Data relevant to document type and its content for administrative and searching purposes.; ;   ; Document model 
EHDSDocument; header; 1..1; Common header for all patient-related data; Base;   ; Document header elements 
EHDSDocument; header.subject; 1..1; Patient/subject information; EHDSPatient;   ; Subject 
EHDSDocument; header.identifier; 1..*; Unique identifier of the document; Identifier;   ; Document ID 
EHDSDocument; header.authorship; 1..*; Resource authoring details; Base;   ; Authorship 
EHDSDocument; header.authorship.author[x]; 1..1; Author(s) by whom the resource was/were authored. Multiple authors could be provided.; EHDSHealthProfessional;   ; Author 
EHDSDocument; header.authorship.author[x]; 1..1; Author(s) by whom the resource was/were authored. Multiple authors could be provided.; EHDSOrganisation;   ; Author 
EHDSDocument; header.authorship.author[x]; 1..1; Author(s) by whom the resource was/were authored. Multiple authors could be provided.; EHDSDevice;   ; Author 
EHDSDocument; header.authorship.datetime; 1..1; Date and time of the issuing the document/resource by its author.; dateTime;   ; Date and time of authoring/issuing 
EHDSDocument; header.lastUpdate; 0..1; Date and time of the last update to the document/information; dateTime;   ; Date and time of the last update to the resource 
EHDSDocument; header.status; 1..1; Status of the resource; CodeableConcept;   ; Status of the resource 
EHDSDocument; header.statusReason[x]; 0..1; Reason for the current status of the resource.; CodeableConcept;   ; Reason for the current status of the resource. 
EHDSDocument; header.statusReason[x]; 0..1; Reason for the current status of the resource.; string;   ; Reason for the current status of the resource. 
EHDSDocument; header.language; 0..1; Language in which the resource is written. Language is expressed by the IETF language tag.; CodeableConcept; BCP 47 (preferred)  ; Language 
EHDSDocument; header.version; 0..1; Business version of the resource.; string;   ; Version 
EHDSDocument; presentedForm; 0..*; A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document; EHDSAttachment;   ; A narrative easy-to-read representation of the full data set, e.g. PDF-version of a document 
EHDSDocument; header.documentType; 1..1; Identifies the type of document at hand, e.g. Discharge report.; CodeableConcept; LOINC (preferred)  ; Document type 
EHDSDocument; header.documentTitle; 1..1; Document title, such as Discharge Report, Laboratory Result Report, etc.; string;   ; Document title 
EHDSDocument; header.documentStatus; 1..1; The status of the Discharge report. E.g., preliminary, final.; CodeableConcept; hl7:CompositionStatus (preferred)  ; Document status 
EHDSDocument; header.period; 0..1; Time of service that is being documented; Period;   ; Period 
EHDSDocument; header.attestation; 0..*; Document attestation details; Base;   ; Attestation 
EHDSDocument; header.attestation.attester; 1..1; Attester who validated the document. Mulitple attesters could be provided.; EHDSHealthProfessional;   ; Attester 
EHDSDocument; header.attestation.datetime; 1..1; Date and time of the approval of the document by Attester.; dateTime;   ; DateTime 
EHDSDocument; header.legalAuthentication; 0..1; Document legal authentication; Base;   ; Legal authentication 
EHDSDocument; header.legalAuthentication.legalAuthenticator; 1..1; The person taking responsibility for the medical content of the document; EHDSHealthProfessional;   ; Legal authenticator 
EHDSDocument; header.legalAuthentication.datetime; 1..1; Date and time when the document was authorized.; dateTime;   ; DateTime 
EHDSDocument; header.eventType; 0..*; Categorization of the event covered by the document (e.g. laboratory study types, imaging study types including modality, etc.). Selection of such tags or labels depends on the use case and agreement betwen data sharing parties. This meta-data element serves primarily for searching and filtering purpuses.; CodeableConcept; LOINC, SNOMED CT, dicom-cid-33-Modality (preferred)  ; Event type 
EHDSDocument; header.authorSpecialty; 0..*; Additional details about where the content was created (e.g. clinical specialty); CodeableConcept; SNOMED CT (preferred)  ; Specialty 
EHDSDocument; header.custodian; 1..1; Organisation that is in charge of maintaining the document/report.; EHDSOrganisation;   ; Document custodian 
EHDSDocument; header.documentFormat; 0..1; An identifier of the document constraints, encoding, structure, and template that the document conforms to beyond the base format indicated in the mimeType.; CodeableConcept; HL7 Document Format Codes (preferred)  ; Document format 
EHDSDocument; header.confidentiality; 0..1; Level of confidentiality of the document. Implicit value is normal.; CodeableConcept; hl7:Confidentiality (preferred)  ; Confidentiality 
EHDSDocument; knowledgeResources; 0..*; Related documents and information sources; Base;   ; Related documents and information sources 
EHDSDocument; knowledgeResources.externalReference; 0..*; ...; RelatedArtifact;   ; ... 
EHDSDocument; knowledgeResources.relatedTo; 0..*; ...; Reference;   ; ... 
EHDSDosage; ; 0..*; EHDS refined base model for Dosage; ;   ; Dosage model 
EHDSDosage; dosageDescription; 0..1; Free text dosage instructions.; string;   ; Dosage description 
